company_name,company_country_code,company_city,company_market,investor_name,investor_country_code,investor_city,funded_at,funded_month,funded_year,raised_amount_usd,company_name_lower,unicorn_flag
Zynga,USA,San Francisco,Technology,T. Rowe Price,USA,Baltimore,02/18/2011 00:00,2011-02,2011,490000000,zynga,TRUE
Evernote,USA,Redwood City,Software,T. Rowe Price,USA,Baltimore,05/03/2012 00:00,2012-05,2012,70000000,evernote,TRUE
Evernote,USA,Redwood City,Software,T. Rowe Price,USA,Baltimore,11/30/2012 00:00,2012-11,2012,21250000,evernote,TRUE
Evernote,USA,Redwood City,Software,T. Rowe Price,USA,Baltimore,11/30/2012 00:00,2012-11,2012,63750000,evernote,TRUE
Twitter,USA,San Francisco,Software,T. Rowe Price,USA,Baltimore,09/25/2009 00:00,2009-09,2009,100000000,twitter,TRUE
Twitter,USA,San Francisco,Software,T. Rowe Price,USA,Baltimore,08/02/2011 00:00,2011-08,2011,400000000,twitter,TRUE
LivingSocial,USA,Washington,E-Commerce,T. Rowe Price,USA,Baltimore,02/20/2013 00:00,2013-02,2013,110000000,livingsocial,TRUE
Eventbrite,USA,San Francisco,Events,T. Rowe Price,USA,Baltimore,01/01/2013 00:00,2013-01,2013,60000000,eventbrite,TRUE
Lashou.com,CHN,Beijing,E-Commerce,Taishan Invest AG,CHN,Beijing,04/01/2010 00:00,2010-04,2010,5000000,lashou.com,TRUE
Delivery Hero,DEU,Berlin,Hospitality,Team Europe,DEU,Berlin,07/01/2013 00:00,2013-07,2013,30000000,deliveryhero,TRUE
Delivery Hero,DEU,Berlin,Hospitality,Team Europe,DEU,Berlin,03/01/2011 00:00,2011-03,2011,5530000,deliveryhero,TRUE
Delivery Hero,DEU,Berlin,Hospitality,Team Europe,DEU,Berlin,10/01/2011 00:00,2011-10,2011,14853300,deliveryhero,TRUE
Spotify,SWE,Stockholm,Entertainment,Technology Crossover Ventures,USA,Palo Alto,11/21/2013 00:00,2013-11,2013,250000000,spotify,TRUE
Actifio,USA,Waltham,Enterprise Software,Technology Crossover Ventures,USA,Palo Alto,03/06/2013 00:00,2013-03,2013,50000000,actifio,TRUE
JustFab,USA,El Segundo,Fashion,Technology Crossover Ventures,USA,Palo Alto,09/26/2013 00:00,2013-09,2013,40000000,justfab,TRUE
Adknowledge,USA,Kansas City,Mobile Games,Technology Crossover Ventures,USA,Palo Alto,03/01/2006 00:00,2006-03,2006,48000000,adknowledge,TRUE
JustFab,USA,El Segundo,Fashion,Technology Crossover Ventures,USA,Palo Alto,07/26/2012 00:00,2012-07,2012,76000000,justfab,TRUE
Groupon,USA,Chicago,Advertising,Technology Crossover Ventures,USA,Palo Alto,01/11/2011 00:00,2011-01,2011,950000000,groupon,TRUE
AppNexus,USA,New York,Technology,Technology Crossover Ventures,USA,Palo Alto,01/24/2013 00:00,2013-01,2013,75000000,appnexus,TRUE
JustFab,USA,El Segundo,Fashion,Technology Crossover Ventures,USA,Palo Alto,09/21/2011 00:00,2011-09,2011,33000000,justfab,TRUE
Box,USA,Los Altos,File Sharing,Telefí_nica Digital,GBR,London,12/05/2013 00:00,2013-12,2013,100000000,box,TRUE
Box,USA,Los Altos,File Sharing,Telstra,AUS,Melbourne,12/05/2013 00:00,2013-12,2013,100000000,box,TRUE
Box,USA,Los Altos,File Sharing,Telstra Ventures (AVG),AUS,Sydney,12/05/2013 00:00,2013-12,2013,100000000,box,TRUE
Jasper,USA,Mountain View,Internet of Things,Temasek Holdings,SGP,Singapore,12/01/2012 00:00,2012-12,2012,30000000,jasper,TRUE
VANCL,CHN,Beijing,E-Commerce,Temasek Holdings,SGP,Singapore,07/01/2011 00:00,2011-07,2011,230000000,vancl,TRUE
Eventbrite,USA,San Francisco,Events,Tenaya Capital,USA,Portola Valley,10/06/2010 00:00,2010-10,2010,20000000,eventbrite,TRUE
Lashou.com,CHN,Beijing,E-Commerce,Tenaya Capital,USA,Portola Valley,12/01/2010 00:00,2010-12,2010,50000000,lashou.com,TRUE
Zuora,USA,Foster City,Facebook Applications,Tenaya Capital,USA,Portola Valley,09/05/2013 00:00,2013-09,2013,50000000,zuora,TRUE
Zuora,USA,Foster City,Facebook Applications,Tenaya Capital,USA,Portola Valley,11/09/2010 00:00,2010-11,2010,20000000,zuora,TRUE
MarkLogic,USA,San Carlos,Enterprise Software,Tenaya Capital,USA,Portola Valley,05/26/2009 00:00,2009-05,2009,12500000,marklogic,TRUE
MarkLogic,USA,San Carlos,Enterprise Software,Tenaya Capital,USA,Portola Valley,04/10/2013 00:00,2013-04,2013,25725481,marklogic,TRUE
Zuora,USA,Foster City,Facebook Applications,Tenaya Capital,USA,Portola Valley,11/16/2011 00:00,2011-11,2011,36000000,zuora,TRUE
Lashou.com,CHN,Beijing,E-Commerce,Tenaya Capital,USA,Portola Valley,03/01/2011 00:00,2011-03,2011,110000000,lashou.com,TRUE
Sogou,CHN,Beijing,Search,Tencent,CHN,Shenzhen,09/10/2013 00:00,2013-09,2013,448000000,sogou,TRUE
Fab,USA,New York,Design,Tencent,CHN,Shenzhen,06/19/2013 00:00,2013-06,2013,150000000,fab,TRUE
Snapchat,USA,Pacific Palisades,File Sharing,Tencent,CHN,Shenzhen,06/22/2013 00:00,2013-06,2013,80000000,snapchat,TRUE
Delivery Hero,DEU,Berlin,Hospitality,Tengelmann Ventures,,,07/01/2013 00:00,2013-07,2013,30000000,deliveryhero,TRUE
Delivery Hero,DEU,Berlin,Hospitality,Tengelmann Ventures,,,03/01/2011 00:00,2011-03,2011,5530000,deliveryhero,TRUE
Lazada Group,MYS,Kuala Lumpur,E-Commerce,Tengelmann Ventures,,,06/19/2013 00:00,2013-06,2013,100000000,lazadagroup,TRUE
Lazada Group,MYS,Kuala Lumpur,E-Commerce,Tengelmann Ventures,,,01/22/2013 00:00,2013-01,2013,20000000,lazadagroup,TRUE
Lazada Group,MYS,Kuala Lumpur,E-Commerce,Tesco,GBR,Cheshunt,12/09/2013 00:00,2013-12,2013,250000000,lazadagroup,TRUE
Zalando,DEU,Berlin,E-Commerce,TH Lee Putnam Ventures,USA,New York,11/01/2013 00:00,2013-11,2013,190798947,zalando,TRUE
Flipboard,USA,Palo Alto,News,The Chernin Group,USA,Los Angeles,07/20/2010 00:00,2010-07,2010,10500000,flipboard,TRUE
Spotify,SWE,Stockholm,Entertainment,The Coca-Cola Company,USA,Atlanta,11/15/2012 00:00,2012-11,2012,100000000,spotify,TRUE
Automattic,USA,San Francisco,Web CMS,The New York Times,USA,New York,01/01/2008 00:00,2008-01,2008,29500000,automattic,TRUE
Wealthfront,USA,Palo Alto,Personal Finance,The Social+Capital Partnership,USA,Palo Alto,03/20/2013 00:00,2013-03,2013,20000000,wealthfront,TRUE
Box,USA,Los Altos,File Sharing,The Social+Capital Partnership,USA,Palo Alto,07/31/2012 00:00,2012-07,2012,125000000,box,TRUE
SurveyMonkey,USA,Palo Alto,Software,The Social+Capital Partnership,USA,Palo Alto,01/16/2013 00:00,2013-01,2013,450000000,surveymonkey,TRUE
Fab,USA,New York,Design,The Washington Post Company,USA,Washington,12/13/2010 00:00,2010-12,2010,1750000,fab,TRUE
Fab,USA,New York,Design,The Washington Post Company,USA,Washington,01/28/2010 00:00,2010-01,2010,625000,fab,TRUE
Fab,USA,New York,Design,The Washington Post Company,USA,Washington,08/11/2011 00:00,2011-08,2011,7700000,fab,TRUE
Kabbage,USA,Atlanta,Finance,Thomvest Ventures,USA,Redwood City,09/17/2012 00:00,2012-09,2012,30000000,kabbage,TRUE
Kabbage,USA,Atlanta,Finance,Thomvest Ventures,USA,Redwood City,04/03/2013 00:00,2013-04,2013,75000000,kabbage,TRUE
Oscar,USA,New York,Insurance,Thrive Capital,USA,New York,07/19/2013 00:00,2013-07,2013,40000000,oscar,TRUE
Warby Parker,USA,New York,Retail,Thrive Capital,USA,New York,09/22/2011 00:00,2011-09,2011,12000000,warbyparker,TRUE
Warby Parker,USA,New York,Retail,Thrive Capital,USA,New York,12/20/2013 00:00,2013-12,2013,60000000,warbyparker,TRUE
Fab,USA,New York,Design,Thrive Capital,USA,New York,08/11/2011 00:00,2011-08,2011,7700000,fab,TRUE
Pure Storage,USA,Mountain View,Storage,Tiger Global Management,USA,New York,08/29/2013 00:00,2013-08,2013,150000000,purestorage,TRUE
Flipkart,IND,Bangalore,Online Shopping,Tiger Global Management,USA,New York,06/16/2011 00:00,2011-06,2011,20000000,flipkart,TRUE
One Kings Lane,USA,San Francisco,Home & Garden,Tiger Global Management,USA,New York,12/12/2012 00:00,2012-12,2012,50000000,onekingslane,TRUE
Zynga,USA,San Francisco,Technology,Tiger Global Management,USA,New York,11/04/2009 00:00,2009-11,2009,15187000,zynga,TRUE
One Kings Lane,USA,San Francisco,Home & Garden,Tiger Global Management,USA,New York,09/18/2011 00:00,2011-09,2011,40000000,onekingslane,TRUE
Warby Parker,USA,New York,Retail,Tiger Global Management,USA,New York,09/22/2011 00:00,2011-09,2011,12000000,warbyparker,TRUE
Warby Parker,USA,New York,Retail,Tiger Global Management,USA,New York,12/20/2013 00:00,2013-12,2013,60000000,warbyparker,TRUE
Glassdoor,USA,Sausalito,Career Management,Tiger Global Management,USA,New York,12/05/2013 00:00,2013-12,2013,50000000,glassdoor,TRUE
Eventbrite,USA,San Francisco,Events,Tiger Global Management,USA,New York,05/18/2011 00:00,2011-05,2011,50000000,eventbrite,TRUE
Flipkart,IND,Bangalore,Online Shopping,Tiger Global Management,USA,New York,08/24/2012 00:00,2012-08,2012,150000000,flipkart,TRUE
Flipkart,IND,Bangalore,Online Shopping,Tiger Global Management,USA,New York,07/10/2013 00:00,2013-07,2013,200000000,flipkart,TRUE
Nextdoor,USA,San Francisco,Privacy,Tiger Global Management,USA,New York,10/29/2013 00:00,2013-10,2013,60000000,nextdoor,TRUE
Flipkart,IND,Bangalore,Online Shopping,Tiger Global Management,USA,New York,10/08/2013 00:00,2013-10,2013,160000000,flipkart,TRUE
VANCL,CHN,Beijing,E-Commerce,Tiger Global Management,USA,New York,12/01/2010 00:00,2010-12,2010,100000000,vancl,TRUE
VANCL,CHN,Beijing,E-Commerce,Tiger Global Management,USA,New York,07/01/2011 00:00,2011-07,2011,230000000,vancl,TRUE
SurveyMonkey,USA,Palo Alto,Software,Tiger Global Management,USA,New York,01/16/2013 00:00,2013-01,2013,450000000,surveymonkey,TRUE
Automattic,USA,San Francisco,Web CMS,Tiger Global Management,USA,New York,09/17/2013 00:00,2013-09,2013,75000000,automattic,TRUE
Flipkart,IND,Bangalore,Online Shopping,Tiger Global Management,USA,New York,06/16/2010 00:00,2010-06,2010,10000000,flipkart,TRUE
Eventbrite,USA,San Francisco,Events,Tiger Global Management,USA,New York,01/01/2013 00:00,2013-01,2013,60000000,eventbrite,TRUE
Square,USA,San Francisco,Mobile Payments,Tiger Technology Global Management,,,06/28/2011 00:00,2011-06,2011,100000000,square,TRUE
Legendary Entertainment,USA,Burbank,Games,TomorrowVentures,USA,Palo Alto,04/04/2012 00:00,2012-04,2012,275000000,legendaryentertainment,TRUE
Prosper,USA,San Francisco,Personal Finance,TomorrowVentures,USA,Palo Alto,04/16/2010 00:00,2010-04,2010,14700000,prosper,TRUE
Prosper,USA,San Francisco,Personal Finance,TomorrowVentures,USA,Palo Alto,01/22/2013 00:00,2013-01,2013,20000000,prosper,TRUE
Uber,USA,San Francisco,Transportation,TPG Growth,USA,San Francisco,08/23/2013 00:00,2013-08,2013,258000000,uber,TRUE
Quixey,USA,Mountain View,Search,Translink Capital,USA,Palo Alto,10/03/2013 00:00,2013-10,2013,50000000,quixey,TRUE
Quixey,USA,Mountain View,Search,Translink Capital,USA,Palo Alto,06/07/2012 00:00,2012-06,2012,20000000,quixey,TRUE
Tango,USA,Mountain View,Messaging,Translink Capital,USA,Palo Alto,07/20/2011 00:00,2011-07,2011,42000000,tango,TRUE
Domo,USA,American Fork,Web Development,Transmedia Capital,USA,San Francisco,07/13/2011 00:00,2011-07,2011,33000000,domo,TRUE
Wish,USA,San Francisco,Curated Web,Transmedia Capital,USA,San Francisco,10/21/2010 00:00,2010-10,2010,1700000,wish,TRUE
AppNexus,USA,New York,Technology,Tribeca Venture Partners,USA,New York,01/24/2013 00:00,2013-01,2013,75000000,appnexus,TRUE
Nixon,USA,Encinitas,Fashion,Trilantic Capital Partners,USA,New York,02/19/2012 00:00,2012-02,2012,139000000,nixon,TRUE
Lookout,USA,San Francisco,Security,Trilogy Equity Partnership,USA,Bellevue,05/18/2010 00:00,2010-05,2010,11000000,lookout,TRUE
Lookout,USA,San Francisco,Security,Trilogy Equity Partnership,USA,Bellevue,12/22/2009 00:00,2009-12,2009,5500000,lookout,TRUE
zulily,USA,Seattle,E-Commerce,Trinity Ventures,USA,Menlo Park,08/04/2010 00:00,2010-08,2010,6000000,zulily,TRUE
One Kings Lane,USA,San Francisco,Home & Garden,TriplePoint Capital,USA,Menlo Park,02/11/2011 00:00,2011-02,2011,23000000,onekingslane,TRUE
Gilt Groupe,USA,New York,Shopping,TriplePoint Capital,USA,Menlo Park,05/08/2011 00:00,2011-05,2011,138000000,giltgroupe,TRUE
Gilt Groupe,USA,New York,Shopping,TriplePoint Capital,USA,Menlo Park,12/15/2010 00:00,2010-12,2010,15000000,giltgroupe,TRUE
Facebook,USA,Menlo Park,Communities,TriplePoint Capital,USA,Menlo Park,05/01/2008 00:00,2008-05,2008,100000000,facebook,TRUE
Evernote,USA,Redwood City,Software,Troika Dialog,,,11/15/2009 00:00,2009-11,2009,10000000,evernote,TRUE
Evernote,USA,Redwood City,Software,Troika Dialog,,,09/09/2009 00:00,2009-09,2009,6500000,evernote,TRUE
Automattic,USA,San Francisco,Web CMS,True Ventures,USA,Palo Alto,01/01/2008 00:00,2008-01,2008,29500000,automattic,TRUE
Mogujie,CHN,Hangzhou,Social Media,TrustBridge Partners,CHN,Shanghai,02/01/2011 00:00,2011-02,2011,1000000,mogujie,TRUE
Mogujie,CHN,Hangzhou,Social Media,TrustBridge Partners,CHN,Shanghai,05/01/2011 00:00,2011-05,2011,1000000,mogujie,TRUE
Sunrun,USA,San Francisco,Solar,U.S. Bancorp,USA,Minneapolis,12/15/2009 00:00,2009-12,2009,90000000,sunrun,TRUE
Quixey,USA,Mountain View,Search,U.S. Venture Partners,USA,Menlo Park,10/03/2013 00:00,2013-10,2013,50000000,quixey,TRUE
InsideSales.com,USA,Provo,Lead Management,U.S. Venture Partners,USA,Menlo Park,01/08/2013 00:00,2013-01,2013,35000000,insidesales.com,TRUE
LivingSocial,USA,Washington,E-Commerce,U.S. Venture Partners,USA,Menlo Park,04/29/2010 00:00,2010-04,2010,14000000,livingsocial,TRUE
Box,USA,Los Altos,File Sharing,U.S. Venture Partners,USA,Menlo Park,01/29/2013 00:00,2013-01,2013,25000000,box,TRUE
Box,USA,Los Altos,File Sharing,U.S. Venture Partners,USA,Menlo Park,02/24/2011 00:00,2011-02,2011,48000000,box,TRUE
LivingSocial,USA,Washington,E-Commerce,U.S. Venture Partners,USA,Menlo Park,03/11/2010 00:00,2010-03,2010,25000000,livingsocial,TRUE
Quixey,USA,Mountain View,Search,U.S. Venture Partners,USA,Menlo Park,08/29/2011 00:00,2011-08,2011,3800000,quixey,TRUE
Box,USA,Los Altos,File Sharing,U.S. Venture Partners,USA,Menlo Park,10/28/2011 00:00,2011-10,2011,81000000,box,TRUE
Quixey,USA,Mountain View,Search,U.S. Venture Partners,USA,Menlo Park,06/07/2012 00:00,2012-06,2012,20000000,quixey,TRUE
Box,USA,Los Altos,File Sharing,U.S. Venture Partners,USA,Menlo Park,04/07/2010 00:00,2010-04,2010,15000000,box,TRUE
Box,USA,Los Altos,File Sharing,U.S. Venture Partners,USA,Menlo Park,10/15/2009 00:00,2009-10,2009,7100000,box,TRUE
Box,USA,Los Altos,File Sharing,U.S. Venture Partners,USA,Menlo Park,01/23/2008 00:00,2008-01,2008,6000000,box,TRUE
LivingSocial,USA,Washington,E-Commerce,U.S. Venture Partners,USA,Menlo Park,02/20/2013 00:00,2013-02,2013,110000000,livingsocial,TRUE
GoPro,USA,San Mateo,Hardware + Software,U.S. Venture Partners,USA,Menlo Park,05/05/2011 00:00,2011-05,2011,88000000,gopro,TRUE
Palantir Technologies,USA,Palo Alto,Analytics,Ulu Ventures,USA,Palo Alto,06/25/2010 00:00,2010-06,2010,90000000,palantirtechnologies,TRUE
Funding Circle,GBR,London,Financial Services,Union Square Ventures,USA,New York,10/23/2013 00:00,2013-10,2013,37000000,fundingcircle,TRUE
MongoDB,USA,New York,Cloud Computing,Union Square Ventures,USA,New York,12/02/2010 00:00,2010-12,2010,6500000,mongodb,TRUE
Kik,CAN,Waterloo,Messaging,Union Square Ventures,USA,New York,03/07/2011 00:00,2011-03,2011,8000000,kik,TRUE
Foursquare,USA,New York,Location Based Services,Union Square Ventures,USA,New York,06/24/2011 00:00,2011-06,2011,50000000,foursquare,TRUE
Funding Circle,GBR,London,Financial Services,Union Square Ventures,USA,New York,04/02/2012 00:00,2012-04,2012,16000000,fundingcircle,TRUE
MongoDB,USA,New York,Cloud Computing,Union Square Ventures,USA,New York,09/12/2011 00:00,2011-09,2011,20000000,mongodb,TRUE
Zynga,USA,San Francisco,Technology,Union Square Ventures,USA,New York,02/12/2008 00:00,2008-02,2008,5026000,zynga,TRUE
Twitter,USA,San Francisco,Software,Union Square Ventures,USA,New York,02/13/2009 00:00,2009-02,2009,35000000,twitter,TRUE
MongoDB,USA,New York,Cloud Computing,Union Square Ventures,USA,New York,07/21/2008 00:00,2008-07,2008,1500000,mongodb,TRUE
Zynga,USA,San Francisco,Technology,Union Square Ventures,USA,New York,07/18/2008 00:00,2008-07,2008,25000000,zynga,TRUE
Kik,CAN,Waterloo,Messaging,Union Square Ventures,USA,New York,04/21/2013 00:00,2013-04,2013,19500000,kik,TRUE
Zynga,USA,San Francisco,Technology,Union Square Ventures,USA,New York,01/01/2008 00:00,2008-01,2008,10000000,zynga,TRUE
Foursquare,USA,New York,Location Based Services,Union Square Ventures,USA,New York,09/04/2009 00:00,2009-09,2009,1350000,foursquare,TRUE
Twilio,USA,San Francisco,Enterprise Software,Union Square Ventures,USA,New York,11/09/2010 00:00,2010-11,2010,12000000,twilio,TRUE
CloudFlare,USA,San Francisco,Security,Union Square Ventures,USA,New York,12/17/2013 00:00,2013-12,2013,50000000,cloudflare,TRUE
Foursquare,USA,New York,Location Based Services,Union Square Ventures,USA,New York,06/29/2010 00:00,2010-06,2010,20000000,foursquare,TRUE
MongoDB,USA,New York,Cloud Computing,Union Square Ventures,USA,New York,11/04/2009 00:00,2009-11,2009,3400000,mongodb,TRUE
Foursquare,USA,New York,Location Based Services,Union Square Ventures,USA,New York,04/11/2013 00:00,2013-04,2013,41000000,foursquare,TRUE
Twilio,USA,San Francisco,Enterprise Software,Union Square Ventures,USA,New York,12/07/2011 00:00,2011-12,2011,17000000,twilio,TRUE
MongoDB,USA,New York,Cloud Computing,Union Square Ventures,USA,New York,05/29/2012 00:00,2012-05,2012,42000000,mongodb,TRUE
Lending Club,USA,San Francisco,Finance Technology,Union Square Ventures,USA,New York,08/03/2011 00:00,2011-08,2011,25000000,lendingclub,TRUE
Twitter,USA,San Francisco,Software,Union Square Ventures,USA,New York,07/01/2007 00:00,2007-07,2007,5000000,twitter,TRUE
SoundCloud,,,Music,Union Square Ventures,USA,New York,01/01/2011 00:00,2011-01,2011,10000000,soundcloud,TRUE
Twilio,USA,San Francisco,Enterprise Software,Union Square Ventures,USA,New York,12/30/2009 00:00,2009-12,2009,3700000,twilio,TRUE
Twitter,USA,San Francisco,Software,Union Square Ventures,USA,New York,05/01/2008 00:00,2008-05,2008,15000000,twitter,TRUE
Mercari,JPN,Tokyo,Mobile Commerce,"UNITED, Inc.",,,08/13/2013 00:00,2013-08,2013,3091083,mercari,TRUE
Kabbage,USA,Atlanta,Finance,UPS Strategic Enterprise Fund,USA,Atlanta,09/17/2012 00:00,2012-09,2012,30000000,kabbage,TRUE
Kabbage,USA,Atlanta,Finance,UPS Strategic Enterprise Fund,USA,Atlanta,08/17/2011 00:00,2011-08,2011,17000000,kabbage,TRUE
Kabbage,USA,Atlanta,Finance,UPS Strategic Enterprise Fund,USA,Atlanta,01/12/2011 00:00,2011-01,2011,6650000,kabbage,TRUE
TransferWise,GBR,London,Virtualization,Valar Ventures,USA,San Francisco,05/13/2013 00:00,2013-05,2013,6000000,transferwise,TRUE
Evernote,USA,Redwood City,Software,Valiant Capital Partners,USA,San Francisco,11/30/2012 00:00,2012-11,2012,21250000,evernote,TRUE
Evernote,USA,Redwood City,Software,Valiant Capital Partners,USA,San Francisco,11/30/2012 00:00,2012-11,2012,63750000,evernote,TRUE
Dropbox,USA,San Francisco,Storage,Valiant Capital Partners,USA,San Francisco,10/18/2011 00:00,2011-10,2011,250000000,dropbox,TRUE
Pinterest,USA,San Francisco,Curated Web,Valiant Capital Partners,USA,San Francisco,02/20/2013 00:00,2013-02,2013,200000000,pinterest,TRUE
Pinterest,USA,San Francisco,Curated Web,Valiant Capital Partners,USA,San Francisco,10/23/2013 00:00,2013-10,2013,225000000,pinterest,TRUE
Better Place,USA,Palo Alto,Clean Technology,VantagePoint Capital Partners,USA,San Bruno,01/01/2010 00:00,2010-01,2010,350000000,betterplace,TRUE
Good Technology,USA,Sunnyvale,Data Security,VantagePoint Capital Partners,USA,San Bruno,10/01/2006 00:00,2006-10,2006,51300000,goodtechnology,TRUE
Dataminr,USA,New York,Analytics,Venrock,USA,Cambridge,06/12/2013 00:00,2013-06,2013,30000000,dataminr,TRUE
CloudFlare,USA,San Francisco,Security,Venrock,USA,Cambridge,07/12/2011 00:00,2011-07,2011,20000000,cloudflare,TRUE
AppNexus,USA,New York,Technology,Venrock,USA,Cambridge,10/05/2010 00:00,2010-10,2010,50000000,appnexus,TRUE
AppNexus,USA,New York,Technology,Venrock,USA,Cambridge,09/16/2008 00:00,2008-09,2008,8000000,appnexus,TRUE
CloudFlare,USA,San Francisco,Security,Venrock,USA,Cambridge,11/25/2009 00:00,2009-11,2009,2050000,cloudflare,TRUE
CloudFlare,USA,San Francisco,Security,Venrock,USA,Cambridge,12/17/2013 00:00,2013-12,2013,50000000,cloudflare,TRUE
Intarcia Therapeutics,USA,Hayward,Biotechnology,Venrock,USA,Cambridge,09/08/2010 00:00,2010-09,2010,5000000,intarciatherapeutics,TRUE
Dollar Shave Club,USA,Los Angeles,E-Commerce,Venrock,USA,Cambridge,11/01/2012 00:00,2012-11,2012,9800000,dollarshaveclub,TRUE
AppNexus,USA,New York,Technology,Venrock,USA,Cambridge,11/10/2009 00:00,2009-11,2009,5000000,appnexus,TRUE
Dollar Shave Club,USA,Los Angeles,E-Commerce,Venrock,USA,Cambridge,10/08/2013 00:00,2013-10,2013,12000000,dollarshaveclub,TRUE
Intarcia Therapeutics,USA,Hayward,Biotechnology,Venrock,USA,Cambridge,11/15/2012 00:00,2012-11,2012,50000000,intarciatherapeutics,TRUE
Zenefits,USA,San Francisco,Human Resources,Venrock,USA,Cambridge,07/26/2013 00:00,2013-07,2013,2100000,zenefits,TRUE
AppNexus,USA,New York,Technology,Venrock,USA,Cambridge,01/24/2013 00:00,2013-01,2013,75000000,appnexus,TRUE
Alibaba,CHN,Hangzhou,E-Commerce,Venture TDF,CHN,Shanghai,02/01/2004 00:00,2004-02,2004,82000000,alibaba,TRUE
Lazada Group,MYS,Kuala Lumpur,E-Commerce,Verlinvest,BEL,Brussels,12/09/2013 00:00,2013-12,2013,250000000,lazadagroup,TRUE
Lazada Group,MYS,Kuala Lumpur,E-Commerce,Verlinvest,BEL,Brussels,06/19/2013 00:00,2013-06,2013,100000000,lazadagroup,TRUE
Kabbage,USA,Atlanta,Finance,Victory Park Capital,USA,Chicago,04/03/2013 00:00,2013-04,2013,75000000,kabbage,TRUE
Square,USA,San Francisco,Mobile Payments,Visa,USA,San Francisco,01/10/2011 00:00,2011-01,2011,27500000,square,TRUE
HelloFresh,USA,New York,Hospitality,Vorwerk Direct Selling Ventures,DEU,Wuppertal,09/30/2013 00:00,2013-09,2013,7500000,hellofresh,TRUE
